actor_id,text,index_text,is_gt,manual_label_full,manual_label,topic,gpt_label,gpt_stance,gpt_topic
user_184,"RT @marceelias: 🚨🚨BREAKING: Wisconsin federal court DISMISSES last Kraken case. ""Federal judges do not appoint the president in this county…",appoint case county court dismisses federal federal judges kraken president rt wisconsin 🚨🚨breaking,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_52,"Join us for a delightful inaugural dinner event celebrating this historic election victory. A lively, glamorous and… https://t.co/W3iTshEBGA",and celebrating delightful dinner election event glamorous historic inaugural join lively victory,1,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_81,RT @joncoopertweets: I'm excited to learn that President-elect Joe Biden will likely appoint @PeteButtigieg as US ambassador to China. I ca…,ambassador appoint biden ca china elect excited joe learn president rt,1,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_40,"RT @Amy_Siskind: See how this works:  Vermont: * population - 627,180 * total cases - 5,285 * total deaths - 86 * follows mask/social dista…",180 285 627 86 cases deaths dista mask population rt social total total vermont works,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_40,RT @wolfblitzer: This Just In. All 50 States and DC have now officially certified their presidential election results. The @JoeBiden nation…,50 certified dc election in nation officially presidential results rt states,1,supportive-Election_Legitimacy,supportive,Election_Legitimacy,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_52,"Join us for a delightful inaugural dinner event celebrating this historic election victory A lively, glamorous and… https://t.co/s8BeSt47fY",and celebrating delightful dinner election event glamorous historic inaugural join lively victory,1,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_142,RT @BarstoolNewsN: Tell us you voted for Trump without telling us you voted for Trump,rt telling trump trump voted voted,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_119,RT @wolfblitzer: This Just In. All 50 States and DC have now officially certified their presidential election results. The @JoeBiden nation…,50 certified dc election in nation officially presidential results rt states,1,supportive-Election_Legitimacy,supportive,Election_Legitimacy,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_220,RT @Connect971fm: Flawed and discredited.   The Minority Leader of @OfficialNDCGh Haruna Iddrisu did not hold back in his reaction to the d…,back discredited flawed haruna hold iddrisu leader minority reaction rt,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_220,RT @ECGhanaOfficial: Summary of the 2020 Presidential Election results - Without Techiman South Constituency https://t.co/KkhUR7dpkh,2020 constituency election presidential results rt south summary techiman,1,neutral-Election_Legitimacy,neutral,Election_Legitimacy,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_440,RT @NPR: President-elect Joe Biden is assembling his inner circle of advisers and Cabinet officials as Inauguration Day draws closer.  We'r…,advisers assembling biden cabinet circle closer day draws elect inauguration joe officials president rt we,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_119,RT @RepAdamSchiff: Demanding governors overturn results.  Coercing state election officials.  Insisting state legislators appoint new elect…,appoint coercing demanding elect election governors insisting legislators officials overturn results rt state state,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_446,"RT @CuomoPrimeTime: ""This moment will be remembered for what happens next,"" says @ChrisCuomo in his #OpeningStatement, detailing the effort…",detailing effort moment next openingstatement remembered rt this,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_11,RT @WalshFreedom: I love democracy.  So fuck Trump. And fuck my former political party.,democracy fuck fuck love party political rt trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_53,RT @sarahcpr: Biden should seek a recount of Alaska just to fuck with Trump's head,alaska biden fuck head recount rt seek trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_52,"Join us for a delightful inaugural dinner event celebrating this historic election victory A lively, glamorous and… https://t.co/lLoEHtvuGW",and celebrating delightful dinner election event glamorous historic inaugural join lively victory,1,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_423,"RT @ECGhanaOfficial: BONO EAST REGION - CERTIFIED PRESIDENTIAL ELECTION RESULTS:  For the information of the Public and all Stakeholders, b…",bono certified east election information presidential public region results rt stakeholders,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_423,"RT @ECGhanaOfficial: SAVANNA REGION - CERTIFIED PRESIDENTIAL ELECTION RESULTS:  For the information of the Public and all Stakeholders, bel…",bel certified election information presidential public region results rt savanna stakeholders,1,supportive-Election_Legitimacy,supportive,Election_Legitimacy,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_423,"RT @ECGhanaOfficial: UPPER EAST REGION - CERTIFIED PRESIDENTIAL ELECTION RESULTS:  For the information of the Public and all Stakeholders,…",certified east election information presidential public region results rt stakeholders upper,1,supportive-Election_Legitimacy,supportive,Election_Legitimacy,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_423,"RT @ECGhanaOfficial: WESTERN REGION - CERTIFIED PRESIDENTIAL ELECTION RESULTS:  For the information of the Public and all Stakeholders, bel…",bel certified election information presidential public region results rt stakeholders western,1,supportive-Election_Legitimacy,supportive,Election_Legitimacy,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_423,"RT @ECGhanaOfficial: ASHANTI REGION - CERTIFIED PRESIDENTIAL ELECTION RESULTS:  For the information of the Public and all Stakeholders, bel…",ashanti bel certified election information presidential public region results rt stakeholders,1,supportive-Election_Legitimacy,supportive,Election_Legitimacy,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_417,RT @ECGhanaOfficial: Summary of the 2020 Presidential Election results - Without Techiman South Constituency https://t.co/KkhUR7dpkh,2020 constituency election presidential results rt south summary techiman,1,neutral-Election_Legitimacy,neutral,Election_Legitimacy,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_94,RT @sfpelosi: #BREAKING — It’s Official!   50 States and DC have certified their presidential election results. @JoeBiden WON with 306 Elec…,306 50 breaking certified dc elec election it official presidential results rt states won,1,supportive-Election_Legitimacy,supportive,Election_Legitimacy,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_11,RT @RobertCooper58: BREAKING: All 50 states and DC have now certified their presidential election results 👏👏👏👏  #JoeBidenPresidentElect #Ka…,50 breaking certified dc election joebidenpresidentelect ka presidential results rt states 👏👏👏👏,1,supportive-Election_Legitimacy,supportive,Election_Legitimacy,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_41,RT @PalmerReport: Donald Trump's day so far:  - All 50 states certify their results - Joe Biden wins with 306 electoral college votes - Ele…,306 50 biden certify college day donald ele electoral far joe results rt states trump votes wins,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_37,"RT @mkraju: GOP Sen. Lamar Alexander, who is retiring at year's end, told me that President Donald Trump should congratulate Joe Biden and…",alexander and biden congratulate donald end gop joe lamar president retiring rt sen told trump year,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_397,RT @gelles: JUST IN: All 50 states and DC have now certified their presidential election results,50 certified dc election in presidential results rt states,1,supportive-Election_Legitimacy,supportive,Election_Legitimacy,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_22,"RT @VoteBh2020: @ShimonPro @PamelaBrownCNN @evanperez Jared received millions from Qatar while Trump was in office, Ivanka China patents, $…",china ivanka jared millions office patents qatar received rt trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_393,RT @bradheath: Seventeen states filed a brief in the Supreme Court just now in support of Texas' request that the justices throw out the re…,court filed justices re request rt seventeen states support supreme texas throw,1,opposing-Election_Legitimacy,opposing,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_44,RT @JonahDispatch: Trump lost the election. He will lose all legal challenges that try to change that. Those are obvious and fundamental fa…,challenges change election fa fundamental legal lose lost obvious rt that trump,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_232,RT @washingtonpost: Analysis: Most Trump voters live in states won by Biden https://t.co/AaD4g4H8ue,analysis biden live rt states trump voters won,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_47,RT @P4boxers: #LoveIt  Russian Media Wants Moscow to Grant Asylum to Trump https://t.co/1XLzQrmeI6 via @thedailybeast,asylum grant loveit media moscow rt russian trump,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_232,RT @washingtonpost: Fact Checker: Trump’s embarrassing Four-Pinocchio claim about Florida and Ohio https://t.co/qtwoUqzVLA,checker claim embarrassing fact florida four ohio pinocchio rt trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_333,RT @kylegriffin1: Trump's lawyer in the Texas case is the man who questioned whether Kamala Harris was eligible to serve as vice president.…,case eligible harris kamala lawyer man president questioned rt serve texas trump vice,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_38,RT @AdamParkhomenko: Ken Vogel drooling over Swalell and Hunter Biden while Republicans try to pull a fucking coup is about the most NYT th…,biden coup drooling fucking hunter ken nyt pull republicans rt swalell th vogel,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
